# f1,f2,f3,f4,f5,f6,f7,f8,sign
-5.934557318687438965e-01,-9.939961433410644531e-01,-7.782077789306640625e-01,-1.372788190841674805e+00,-9.194985032081604004e-01,-6.415624022483825684e-01,-4.335868358612060547e-01,6.120918750762939453e+00,5.000000000000000000e+00
3.461358696222305298e-02,-4.078980982303619385e-01,-1.688839495182037354e-01,-1.887790679931640625e+00,5.200653076171875000e+00,-2.471734523773193359e+00,-8.207843303680419922e-01,-1.851535320281982422e+00,4.000000000000000000e+00
-8.872874975204467773e-01,4.266857504844665527e-01,5.062649250030517578e+00,-9.578317403793334961e-01,-6.511991024017333984e-01,-2.050584554672241211e+00,-1.208996534347534180e+00,-1.383818507194519043e+00,2.000000000000000000e+00
-3.031218647956848145e-01,-6.699566841125488281e-01,-1.732297420501708984e+00,6.261622905731201172e-01,-1.050331354141235352e+00,4.962539196014404297e+00,-1.069479584693908691e+00,-8.440667986869812012e-01,5.000000000000000000e+00
-1.053143024444580078e+00,6.081838607788085938e-01,5.416522026062011719e+00,-1.310722470283508301e+00,-4.778285622596740723e-01,-2.496275424957275391e+00,-8.529878258705139160e-01,-1.711769461631774902e+00,2.000000000000000000e+00
-1.326197981834411621e+00,5.470355987548828125e+00,9.103676676750183105e-01,-1.141200065612792969e+00,-6.006845235824584961e-01,-9.116501808166503906e-01,-1.111840367317199707e+00,-8.053641915321350098e-01,1.000000000000000000e+00
4.990889072418212891e+00,-1.949709177017211914e+00,-1.456321597099304199e+00,-3.557260632514953613e-01,-5.173510909080505371e-01,-6.434864401817321777e-01,-1.077805399894714355e+00,-2.160539150238037109e+00,0.000000000000000000e+00
-2.722167968750000000e-01,-4.307434558868408203e-01,-2.227796316146850586e-01,-1.617422103881835938e+00,5.341222286224365234e+00,-2.097357273101806641e+00,-1.059951186180114746e+00,-1.473438143730163574e+00,4.000000000000000000e+00
-1.611837267875671387e+00,5.628848075866699219e+00,1.208165645599365234e+00,-1.488384127616882324e+00,-4.774748086929321289e-01,-9.440992474555969238e-01,-6.287765502929687500e-01,-9.288256764411926270e-01,1.000000000000000000e+00
-1.289313673973083496e+00,5.446398735046386719e+00,8.985182046890258789e-01,-9.706087112426757812e-01,-5.991523861885070801e-01,-9.845281243324279785e-01,-1.203773021697998047e+00,-9.019121527671813965e-01,1.000000000000000000e+00
5.342588901519775391e+00,-2.164916753768920898e+00,-1.611334085464477539e+00,2.513408064842224121e-01,-6.778929233551025391e-01,-6.554245352745056152e-01,-1.240214109420776367e+00,-2.286492109298706055e+00,0.000000000000000000e+00
5.398730754852294922e+00,-2.174544334411621094e+00,-1.584396719932556152e+00,4.164046943187713623e-01,-6.720856428146362305e-01,-7.527729272842407227e-01,-1.293522000312805176e+00,-2.384099006652832031e+00,0.000000000000000000e+00
-8.676053285598754883e-01,4.009257853031158447e-01,5.127430915832519531e+00,-9.734362363815307617e-01,-6.770190596580505371e-01,-2.102229356765747070e+00,-1.133203148841857910e+00,-1.395843148231506348e+00,2.000000000000000000e+00
-5.409873723983764648e-01,-7.034145593643188477e-01,-1.722096562385559082e+00,7.493662238121032715e-01,-1.133345127105712891e+00,5.189269065856933594e+00,-1.013086795806884766e+00,-1.082605123519897461e+00,5.000000000000000000e+00
-9.448151588439941406e-01,4.598410725593566895e-01,5.458819389343261719e+00,-1.098301053047180176e+00,-6.628571748733520508e-01,-2.389644145965576172e+00,-9.846304655075073242e-01,-1.540695309638977051e+00,2.000000000000000000e+00
-6.307043433189392090e-01,-1.057548046112060547e+00,-8.182045221328735352e-01,-1.437771320343017578e+00,-9.191847443580627441e-01,-5.884922742843627930e-01,-3.420275449752807617e-01,6.146912097930908203e+00,5.000000000000000000e+00
-7.223030328750610352e-01,-8.238244056701660156e-01,-6.574470996856689453e-01,-1.149069190025329590e+00,-9.174332618713378906e-01,-6.037467718124389648e-01,-4.009691476821899414e-01,5.843982219696044922e+00,7.000000000000000000e+00
-5.739534497261047363e-01,-8.180066347122192383e-01,-9.921275973320007324e-01,-1.540296196937561035e+00,-6.412634253501892090e-01,-1.294810533523559570e+00,6.261075496673583984e+00,-7.967441082000732422e-01,6.000000000000000000e+00
5.282386779785156250e+00,-2.072920083999633789e+00,-1.524239897727966309e+00,2.486710250377655029e-01,-5.410832166671752930e-01,-7.797673344612121582e-01,-1.323982596397399902e+00,-2.327957391738891602e+00,0.000000000000000000e+00
-9.131727218627929688e-01,4.337887763977050781e-01,5.181511878967285156e+00,-9.986346960067749023e-01,-6.430295705795288086e-01,-2.140506744384765625e+00,-1.114045381546020508e+00,-1.424265027046203613e+00,2.000000000000000000e+00
-8.415263295173645020e-01,4.835954904556274414e-01,4.993448257446289062e+00,-8.334795832633972168e-01,-6.766564846038818359e-01,-1.946883678436279297e+00,-1.245553135871887207e+00,-1.479059457778930664e+00,2.000000000000000000e+00
4.206657111644744873e-01,-8.261352181434631348e-01,-2.453045248985290527e-01,-1.803121447563171387e+00,5.426901817321777344e+00,-2.506554126739501953e+00,-1.301750183105468750e+00,-1.855663657188415527e+00,4.000000000000000000e+00
-8.021739721298217773e-01,-9.614062309265136719e-01,-7.459625601768493652e-01,-1.282594680786132812e+00,-9.431439638137817383e-01,-5.177699923515319824e-01,-3.004173636436462402e-01,6.188855648040771484e+00,7.000000000000000000e+00
-3.271733522415161133e-01,-4.040633141994476318e-01,-2.316830754280090332e-01,-1.517935514450073242e+00,5.186249732971191406e+00,-1.984871864318847656e+00,-1.019679665565490723e+00,-1.395858287811279297e+00,4.000000000000000000e+00
4.023438692092895508e-01,-1.494784832000732422e+00,-1.036658287048339844e+00,5.061670780181884766e+00,-1.723938345909118652e+00,2.699418663978576660e-01,-1.586055636405944824e+00,-1.023030042648315430e+00,3.000000000000000000e+00
-4.531982839107513428e-01,-7.633299827575683594e-01,-1.900295853614807129e+00,8.387269973754882812e-01,-1.205064535140991211e+00,5.408928394317626953e+00,-1.166900277137756348e+00,-1.138589501380920410e+00,5.000000000000000000e+00
-4.841541647911071777e-01,-9.398620724678039551e-01,-9.842213392257690430e-01,-1.604005694389343262e+00,-6.334016323089599609e-01,-1.550996780395507812e+00,6.478634357452392578e+00,-7.112035155296325684e-01,6.000000000000000000e+00
-5.927767157554626465e-01,-1.078457593917846680e+00,-8.126158118247985840e-01,-1.446727514266967773e+00,-9.322592020034790039e-01,-5.846352577209472656e-01,-3.617942929267883301e-01,6.107997417449951172e+00,5.000000000000000000e+00
-8.802091479301452637e-01,4.621204733848571777e-01,5.161075592041015625e+00,-8.705022335052490234e-01,-6.267101168632507324e-01,-2.065994501113891602e+00,-1.248773455619812012e+00,-1.507100701332092285e+00,2.000000000000000000e+00
4.816173017024993896e-01,-1.668799400329589844e+00,-1.269034147262573242e+00,5.487343311309814453e+00,-1.841814637184143066e+00,4.279814958572387695e-01,-1.748273491859436035e+00,-1.172619342803955078e+00,3.000000000000000000e+00
-1.328256249427795410e+00,5.427209854125976562e+00,1.075431346893310547e+00,-1.175037741661071777e+00,-4.412661194801330566e-01,-9.948011040687561035e-01,-1.171630263328552246e+00,-7.189996242523193359e-01,1.000000000000000000e+00
-1.432969570159912109e+00,5.527780532836914062e+00,9.104599356651306152e-01,-1.113283276557922363e+00,-5.067774057388305664e-01,-9.951432347297668457e-01,-1.016862511634826660e+00,-9.780892729759216309e-01,1.000000000000000000e+00
-1.501216411590576172e+00,5.489246368408203125e+00,1.372654557228088379e+00,-1.533064126968383789e+00,-4.351690411567687988e-01,-7.072124481201171875e-01,-6.108487844467163086e-01,-6.342689394950866699e-01,1.000000000000000000e+00
-6.973364949226379395e-01,-6.728294491767883301e-01,-1.669771313667297363e+00,8.603581190109252930e-01,-1.091227531433105469e+00,5.155550479888916016e+00,-9.140467643737792969e-01,-1.212427735328674316e+00,5.000000000000000000e+00
