ID,LEFT_WRIST_THUMB_CMC_MCP,LEFT_THUMB_CMC_MCP_IP,LEFT_THUMB_MCP_IP_TIP,LEFT_WRIST_INDEX_FINGER_MCP_PIP,LEFT_INDEX_FINGER_MCP_PIP_DIP,LEFT_INDEX_FINGER_PIP_DIP_TIP,LEFT_WRIST_MIDDLE_FINGER_MCP_PIP,LEFT_MIDDLE_FINGER_MCP_PIP_DIP,LEFT_MIDDLE_FINGER_PIP_DIP_TIP,LEFT_WRIST_RING_FINGER_MCP_PIP,LEFT_RING_FINGER_MCP_PIP_DIP,LEFT_RING_FINGER_PIP_DIP_TIP,LEFT_WRIST_PINKY_MCP_PIP,LEFT_PINKY_MCP_PIP_DIP,LEFT_PINKY_PIP_DIP_TIP,RIGHT_WRIST_THUMB_CMC_MCP,RIGHT_THUMB_CMC_MCP_IP,RIGHT_THUMB_MCP_IP_TIP,RIGHT_WRIST_INDEX_FINGER_MCP_PIP,RIGHT_INDEX_FINGER_MCP_PIP_DIP,RIGHT_INDEX_FINGER_PIP_DIP_TIP,RIGHT_WRIST_MIDDLE_FINGER_MCP_PIP,RIGHT_MIDDLE_FINGER_MCP_PIP_DIP,RIGHT_MIDDLE_FINGER_PIP_DIP_TIP,RIGHT_WRIST_RING_FINGER_MCP_PIP,RIGHT_RING_FINGER_MCP_PIP_DIP,RIGHT_RING_FINGER_PIP_DIP_TIP,RIGHT_WRIST_PINKY_MCP_PIP,RIGHT_PINKY_MCP_PIP_DIP,RIGHT_PINKY_PIP_DIP_TIP,R_SHOULDER_L_SHOULDER_L_ELBOW,L_SHOULDER_L_ELBOW_L_WRIST,L_ELBOW_L_WRIST_L_PINKY,L_SHOULDER_R_SHOULDER_R_ELBOW,R_SHOULDER_R_ELBOW_R_WRIST,R_ELBOW_R_WRIST_R_PINKY,LEFT_THUMB_CMC_TIP,LEFT_INDEX_MCP_TIP,LEFT_MIDDLE_MCP_TIP,LEFT_RING_MCP_TIP,LEFT_PINKY_MCP_TIP,LEFT_THUMB_TIP_INDEX_TIP,LEFT_INDEX_TIP_MIDDLE_TIP,LEFT_MIDDLE_TIP_RING_TIP,LEFT_RING_TIP_PINKY_TIP,RIGHT_THUMB_CMC_TIP,RIGHT_INDEX_MCP_TIP,RIGHT_MIDDLE_MCP_TIP,RIGHT_RING_MCP_TIP,RIGHT_PINKY_MCP_TIP,RIGHT_THUMB_TIP_INDEX_TIP,RIGHT_INDEX_TIP_MIDDLE_TIP,RIGHT_MIDDLE_TIP_RING_TIP,RIGHT_RING_TIP_PINKY_TIP,L_SHOULDER_L_WRIST,R_SHOULDER_R_WRIST
harsha_1,,,,,,,,,,,,,,,,171.93,173.04,173.75,163.36,167.14,169.99,164.71,160.02,168.96,168.69,154.63,168.88,172.82,150.94,171.56,90.93,123.93,169.08,,,,,,,,,,,,,0.12568506468129215,0.06945559433983571,0.06943787191286374,0.05716759170915915,0.05428183444234228,0.052393947601554386,0.01813576595727286,0.03567247967410343,0.03170475829566499,0.9959373952939536,
harsha_1,,,,,,,,,,,,,,,,170.89,173.19,173.6,168.23,169.02,170.57,172.41,161.6,171.07,177.03,157.12,172.32,161.76,143.61,172.22,95.1,128.97,164.61,,,,,,,,,,,,,0.12525186347975856,0.06711835642005651,0.06988312998824496,0.06170597687148804,0.04249105054962223,0.05082521176566702,0.018481036743714045,0.03517816680244962,0.04959100133895019,1.0300996880970124,
harsha_1,,,,,,,,,,,,,,,,170.23,173.34,173.74,170.72,170.56,173.25,174.93,165.85,173.52,170.03,162.75,173.85,149.78,152.13,174.24,94.28,129.51,163.84,,,,,,,,,,,,,0.12562724435501285,0.0741491556532783,0.07591842931312948,0.06622181442500058,0.046683434880014814,0.0462841804771352,0.019213559498748624,0.03704349624484078,0.0509580606243685,1.013505794812509,
harsha_1,,,,,,,,,,,,,,,,169.51,176.8,172.65,169.99,171.89,175.11,174.05,165.98,174.16,170.87,163.52,172.61,154.22,157.6,173.99,95.32,124.13,163.3,,,,,,,,,,,,,0.12597617065039474,0.08611590532759894,0.08448627445492685,0.07325956720929624,0.05275273828670782,0.04123989776010411,0.019162372006577,0.03425385407721533,0.04910194951521493,0.9772048442389815,
harsha_1,,,,,,,,,,,,,,,,168.55,173.21,176.87,170.53,160.66,168.71,175.81,157.75,172.9,164.97,160.3,174.95,143.24,153.54,177.36,101.95,113.98,166.43,,,,,,,,,,,,,0.12645425668450722,0.0808008949952405,0.08426167087325259,0.07596006938468725,0.05346739230637092,0.04184635646576294,0.018072566991302805,0.03429342380926108,0.052039582730273294,0.8618386773645484,
harsha_1,,,,,,,,,,,,,,,,166.96,175.17,174.1,170.59,166.64,171.72,174.77,159.53,172.38,162.85,160.37,175.01,138.79,156.47,178.13,97.95,123.04,153.77,,,,,,,,,,,,,0.13151768115273899,0.09011126158021286,0.09276061835823922,0.07846999781121512,0.05776618393125484,0.04227799489146416,0.017630046686798757,0.041129521648634024,0.053392729151672785,0.978074483901281,
harsha_1,,,,,,,,,,,,,,,,164.52,175.69,175.41,170.69,171.03,173.28,172.52,164.87,171.74,163.25,164.25,173.28,141.0,163.18,176.65,97.47,115.23,159.9,,,,,,,,,,,,,0.13277103094692158,0.09763776569988533,0.10015458610030879,0.08748249271759445,0.06971433566504091,0.04127467543820262,0.018767695139900373,0.038879041982758794,0.049164878255495405,0.9079219089522182,
harsha_1,,,,,,,,,,,,,,,,167.01,178.3,173.59,168.69,173.75,174.55,170.78,170.07,173.59,165.35,169.85,175.56,156.13,166.36,176.67,104.14,112.39,159.51,,,,,,,,,,,,,0.13256557859741452,0.10174014039657187,0.10803253028732722,0.0927464355947025,0.06859181611460055,0.03617680655525519,0.011353829528673812,0.040350325914205044,0.053107081177437905,0.8890297585309239,
harsha_1,,,,,,,,,,,,,,,,164.61,178.41,175.96,169.35,174.3,175.11,170.24,168.96,174.79,164.61,170.67,177.51,156.56,166.36,177.41,105.44,110.74,157.89,,,,,,,,,,,,,0.13918330863618944,0.10925569248035347,0.11417529694316564,0.09945279118936802,0.07324950551014742,0.0378538717359465,0.013895439457860155,0.03874503165151041,0.055217367649655055,0.8372945768272528,
harsha_1,,,,,,,,,,,,,,,,166.39,178.86,174.68,170.17,174.93,175.25,168.55,172.74,175.3,164.03,174.02,178.2,158.12,169.61,176.93,101.54,115.52,162.3,,,,,,,,,,,,,0.12792257993839085,0.11162607842500646,0.11912657923506643,0.10506851197525562,0.07649963974120345,0.04805924713044564,0.009562035417442799,0.0376274400598235,0.05709340613718888,0.9435522951725284,
harsha_1,,,,,,,,,,,,,,,,164.28,178.89,174.97,170.1,174.87,175.08,168.07,172.25,174.17,163.29,173.59,177.4,157.78,169.57,176.82,101.03,112.81,155.51,,,,,,,,,,,,,0.1275910239280463,0.11203018400902477,0.11945953522715366,0.10473263792388951,0.07793329559685182,0.046579678853087766,0.010149399817602418,0.038209969685060935,0.05467989025300757,0.8502692533092976,
harsha_1,,,,,,,,,,,,,,,,163.35,178.99,176.59,170.44,174.32,174.92,168.32,171.66,174.22,163.16,173.96,177.79,159.95,170.12,176.86,101.48,110.1,155.88,,,,,,,,,,,,,0.13270524613780987,0.10923904802350325,0.11612090600526107,0.10391953318184663,0.07390766644522326,0.04125605290443683,0.010318650304279564,0.03519967134758215,0.05804028021892406,0.8332744861019376,
harsha_1,,,,,,,,,,,,,,,,165.73,178.93,176.91,169.64,174.09,174.56,167.55,170.87,173.6,161.79,172.98,177.08,156.01,169.55,177.07,98.04,112.15,159.14,,,,,,,,,,,,,0.14011212630763004,0.11340719988581836,0.1192992314475822,0.10660371561667628,0.07866725820570286,0.04031709483939443,0.012566485056559754,0.03590167267845031,0.056633098644601185,0.8414408759144353,
harsha_1,,,,,,,,,,,,,,,,165.26,178.47,176.25,169.52,174.32,173.88,167.81,169.84,172.75,161.97,173.27,177.37,153.63,170.35,177.48,93.1,115.78,156.45,,,,,,,,,,,,,0.13215093136147488,0.11423508559295678,0.11832920726248594,0.10907485641101478,0.08101371462462689,0.046650479986498745,0.015700531347121353,0.03242529598405418,0.05578115476136222,0.8997075991773591,
harsha_1,,,,,,,,,,,,,,,,165.79,178.45,176.24,169.09,174.77,174.45,167.71,170.51,173.1,162.67,173.67,177.57,155.72,170.02,176.9,95.01,114.44,158.67,,,,,,,,,,,,,0.1314583977689422,0.11159421709865808,0.11758803553192866,0.10765723117223332,0.07937450318059383,0.044012303761734435,0.014611249736592283,0.03397333647946526,0.057098078015312526,0.9192797810050556,
harsha_1,,,,,,,,,,,,,,,,165.8,177.94,175.12,168.66,174.14,174.59,167.64,170.4,173.31,162.44,173.41,177.57,153.78,170.21,177.2,97.7,110.41,160.97,,,,,,,,,,,,,0.12837645590710256,0.1123840385891053,0.11755103958353384,0.10815103574232757,0.07957908367882521,0.04723183751128155,0.01535313371400534,0.03358504004626616,0.05758023326178296,0.8785793649177379,
harsha_1,,,,,,,,,,,,,,,,166.1,177.69,175.19,168.75,174.97,175.53,166.83,170.88,174.47,161.6,173.72,178.15,153.63,170.5,177.23,99.08,109.11,162.18,,,,,,,,,,,,,0.1243906193815326,0.11250463144169937,0.11706041566507741,0.10967186022242346,0.07799945508536364,0.0498114756897218,0.0172516863128154,0.03211363344719268,0.05963347587640283,0.8626004437290904,
harsha_1,,,,,,,,,,,,,,,,166.83,178.13,174.78,168.07,175.57,176.15,166.35,172.94,175.03,162.12,174.39,178.02,154.43,171.09,176.65,97.59,109.35,163.01,,,,,,,,,,,,,0.12603908369934452,0.11120836335024173,0.11656288103571925,0.10713030438797999,0.07812558720624689,0.046590811121904024,0.016822172929094336,0.03431961788219477,0.05763407656041307,0.8631920412672548,
harsha_1,,,,,,,,,,,,,,,,168.12,178.52,175.53,169.08,175.05,175.32,166.81,172.21,173.36,162.73,174.62,177.04,152.24,171.21,177.27,97.28,108.27,156.43,,,,,,,,,,,,,0.13095321544036947,0.11433023019418341,0.11740122892830343,0.10548209652097976,0.07612502591005282,0.043915751804590765,0.01787137282289458,0.03688405293682986,0.058623194141526794,0.8230580016211615,
harsha_1,,,,,,,,,,,,,,,,169.86,177.85,176.28,167.88,175.61,175.49,166.01,172.78,172.73,161.66,175.74,176.5,152.41,171.56,176.89,97.92,107.06,166.15,,,,,,,,,,,,,0.13615435020197572,0.11264493957380853,0.11494185586936774,0.10353771960152963,0.07516324198238439,0.03933087447312898,0.018881885189014746,0.03655761055658738,0.059213244135860876,0.8122523943094613,
harsha_1,,,,,,,,,,,,,,,,170.62,177.9,176.04,167.3,172.09,174.23,165.53,172.4,172.04,162.22,175.23,176.66,150.82,170.78,176.44,98.99,111.38,158.9,,,,,,,,,,,,,0.1300722663392419,0.10432876364735917,0.11037764928802898,0.09509768164577102,0.0694917423950494,0.03587300345845515,0.01433908618841319,0.04122368135268974,0.05803322532754909,0.8599448974584282,
harsha_1,,,,,,,,,,,,,,,,171.12,178.83,176.18,166.44,174.48,175.77,165.63,172.21,172.27,162.21,173.73,176.88,150.57,170.22,177.15,98.69,109.29,159.33,,,,,,,,,,,,,0.13126341475835868,0.10444256355613694,0.10666927059795754,0.09100508177213824,0.06792707274828538,0.03562609353941255,0.018050655045900234,0.04131190163249967,0.055754918237676615,0.8358982007145977,
harsha_1,,,,,,,,,,,,,,,,171.89,177.21,174.21,166.75,177.06,175.94,164.77,175.66,173.4,161.8,176.94,177.34,153.36,169.78,175.18,99.42,108.43,161.78,,,,,,,,,,,,,0.11431718088943993,0.10769253908633117,0.11706480986366742,0.10338200488698547,0.06980207466308999,0.054214470620048,0.011859910994953482,0.03874731528845016,0.06518541001823616,0.8432201047395173,
harsha_1,,,,,,,,,,,,,,,,170.42,177.2,173.04,168.68,175.62,176.15,166.17,174.83,173.04,163.0,177.03,177.01,155.64,170.62,174.46,100.39,108.81,162.88,,,,,,,,,,,,,0.11487673070846745,0.10846407233409168,0.11717261606758421,0.10869495131829851,0.07151485345014483,0.05525083329016275,0.012729427126209444,0.033507123223085994,0.06770692928316055,0.8381338160067304,
harsha_1,,,,,,,,,,,,,,,,169.5,177.15,175.78,168.54,174.16,175.98,165.75,173.43,173.24,162.21,175.12,177.9,155.82,171.36,176.68,98.74,105.89,161.99,,,,,,,,,,,,,0.12325104644399004,0.10846307722690778,0.11322154348845251,0.10559734350741523,0.07223119125368238,0.0496545117698803,0.016657231685024417,0.033874985627841754,0.0635246632324661,0.8054180641862119,
harsha_1,,,,,,,,,,,,,,,,167.94,176.94,174.4,167.0,174.43,176.02,163.11,173.5,173.75,158.79,175.94,177.06,153.68,170.33,176.19,98.59,103.6,176.63,,,,,,,,,,,,,0.1219915705643917,0.11019197626958407,0.11712672201875085,0.10540713497721477,0.07221747944613163,0.053950377906274986,0.017781239633420147,0.03899260277849094,0.06507846855991756,0.7888214115143207,
harsha_1,,,,,,,,,,,,,,,,169.88,176.33,174.85,162.26,172.18,175.59,159.92,172.52,171.29,159.24,172.78,174.49,156.48,166.38,171.79,101.4,103.84,171.34,,,,,,,,,,,,,0.1207549426275275,0.09827582267306309,0.10301914618207735,0.09115283075576694,0.062372294399870354,0.03614482885422431,0.02206619076191524,0.04047160265815138,0.06268382727507493,0.7719080200159923,
harsha_1,,,,,,,,,,,,,,,,173.79,179.11,176.27,160.94,169.82,173.65,156.39,168.0,166.18,157.07,165.94,171.14,153.63,161.75,166.62,102.71,108.36,174.42,,,,,,,,,,,,,0.12997013332056895,0.08557489800963973,0.08672763179451022,0.0755039432899036,0.05515009202179755,0.03259924049622661,0.030558501513584156,0.04281895146261922,0.05772260139023822,0.8356312229596857,
harsha_1,,,,,,,,,,,,,,,,173.79,178.89,178.19,164.42,162.7,166.91,160.9,160.29,158.8,158.59,163.42,168.38,143.36,162.67,164.35,101.91,107.23,178.91,,,,,,,,,,,,,0.1327159562795194,0.08039916629249787,0.07988715352321919,0.07320969776623723,0.05689457809859761,0.03470528479717081,0.03154228111416676,0.038281514346095065,0.05253646370955665,0.8097909387828063,
harsha_1,,,,,,,,,,,,,,,,173.96,178.63,177.59,159.93,163.51,171.06,157.68,162.04,163.88,154.2,162.66,172.04,138.64,159.87,170.13,101.35,108.28,165.68,,,,,,,,,,,,,0.12886213850713496,0.07869771501293893,0.08024213205223871,0.07224888032134068,0.05627921622107784,0.0362216371935462,0.029653887943242065,0.0393654515141364,0.05103968140390871,0.8369750064125266,
harsha_1,,,,,,,,,,,,,,,,172.83,176.78,176.89,157.36,157.31,167.09,160.53,153.62,162.09,152.93,157.59,170.29,125.57,153.02,166.64,104.87,107.03,171.01,,,,,,,,,,,,,0.12423466241468317,0.06730626503657156,0.07116748796118857,0.06719384406509295,0.05100862090156575,0.04701616609275899,0.0300514312669951,0.03592232752064452,0.05158839209052218,0.7965029082523489,
harsha_1,,,,,,,,,,,,,,,,172.86,176.54,173.19,148.69,157.88,166.86,152.52,150.08,164.27,135.23,158.13,172.93,122.64,155.44,171.17,104.33,107.1,168.79,,,,,,,,,,,,,0.11008282772024394,0.06208725607104023,0.06744194193032435,0.06474264619492898,0.04730224691614811,0.05283635567897615,0.0340794953935137,0.03159644144672214,0.05607674915523755,0.7328834203961175,
harsha_1,,,,,,,,,,,,,,,,175.96,160.04,152.78,143.78,149.0,163.82,136.45,149.82,168.64,136.18,161.77,172.91,145.78,161.94,171.85,106.88,116.91,177.24,,,,,,,,,,,,,0.06782878427545846,0.0511068360775507,0.05490346444119764,0.04961247155191138,0.04426851026189999,0.021696936394360544,0.035546537131590845,0.04047357485913344,0.03613011697190661,0.8187905998646464,
harsha_1,168.69,164.5,170.08,165.07,170.38,168.43,157.27,165.86,178.42,155.87,152.73,171.04,149.33,134.39,167.09,,,,,,,,,,,,,,,,97.97,128.59,166.71,,,,0.07897439391069833,0.049895109451318094,0.04666083070225864,0.034789538495954224,0.029585036988384463,0.057639309374120457,0.02271659929074951,0.03779821279948105,0.030506087596515977,,,,,,,,,,0.8449337178706399,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harsha_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
